rank	word	frequency
6391	preferencia	4.06
6392	prefieren	4.06
6393	prometido	4.06
6394	proponer	4.06
6395	ratas	4.06
6396	recompensa	4.06
6397	rehabilitación	4.06
6398	rollo	4.06
6399	romance	4.06
6400	rt	4.06
6401	ruinas	4.06
6402	sacaron	4.06
6403	sesenta	4.06
6404	set	4.06
6405	solicitudes	4.06
6406	sorprendió	4.06
6407	sospechoso	4.06
6408	sucesión	4.06
6409	susana	4.06
6410	sustancias	4.06
6411	terceros	4.06
6412	titulo	4.06
6413	tramo	4.06
6414	trasero	4.06
6415	trece	4.06
6416	unir	4.06
6417	uribe	4.06
6418	utilizó	4.06
6419	xv	4.06
6420	xvii	4.06
6421	your	4.06
6422	éramos	4.06
6423	abren	4.05
6424	acepto	4.05
6425	agradecer	4.05
6426	agujero	4.05
6427	alcaldes	4.05
6428	aparecido	4.05
6429	aparecieron	4.05
6430	aparente	4.05
6431	aportes	4.05
6432	aprovecha	4.05
6433	avanza	4.05
6434	barro	4.05
6435	bbc	4.05
6436	bici	4.05
6437	boston	4.05
6438	camioneta	4.05
6439	cerebral	4.05
6440	coco	4.05
6441	compleja	4.05
6442	componente	4.05
6443	conjunta	4.05
6444	conspiración	4.05
6445	contentos	4.05
6446	coordinador	4.05
6447	corregir	4.05
6448	crearon	4.05
6449	culpables	4.05
6450	curva	4.05
6451	definido	4.05
6452	delincuencia	4.05
6453	deriva	4.05
6454	desnudo	4.05
6455	destruido	4.05
6456	disparo	4.05
6457	divide	4.05
6458	divino	4.05
6459	domingos	4.05
6460	educativos	4.05
6461	emitir	4.05
6462	ende	4.05
6463	enhorabuena	4.05
6464	ernesto	4.05
6465	establecidos	4.05
6466	establecimientos	4.05
6467	estrecho	4.05
6468	exitosa	4.05
6469	exploración	4.05
6470	explorar	4.05
6471	exportaciones	4.05
6472	filtro	4.05
6473	financiar	4.05
6474	fomento	4.05
6475	ford	4.05
6476	fotógrafo	4.05
6477	funcione	4.05
6478	funeral	4.05
6479	fábricas	4.05
6480	garantiza	4.05
6481	gigantes	4.05
6482	gobernación	4.05
6483	gubernamentales	4.05
6484	guinea	4.05
6485	gustar	4.05
6486	guzmán	4.05
6487	home	4.05
6488	horizonte	4.05
6489	incertidumbre	4.05
6490	infección	4.05
6491	injusticia	4.05
6492	inmensa	4.05
6493	inspección	4.05
6494	inspirado	4.05
6495	invisible	4.05
6496	iré	4.05
6497	juguetes	4.05
6498	junior	4.05
6499	lavar	4.05
6500	lentes	4.05
6501	levantó	4.05
6502	llamamos	4.05
6503	localidades	4.05
6504	logran	4.05
6505	mandan	4.05
6506	masacre	4.05
6507	memorias	4.05
6508	metropolitana	4.05
6509	mochila	4.05
6510	nativos	4.05
6511	nelson	4.05
6512	nobles	4.05
6513	nombrar	4.05
6514	obreros	4.05
6515	organizó	4.05
6516	orgullosa	4.05
6517	ortiz	4.05
6518	pasara	4.05
6519	personalidades	4.05
6520	pertenecientes	4.05
6521	pierda	4.05
6522	placas	4.05
6523	policia	4.05
6524	provenientes	4.05
6525	queden	4.05
6526	querés	4.05
6527	reclamo	4.05
6528	reparación	4.05
6529	resuelto	4.05
6530	robot	4.05
6531	rubia	4.05
6532	sacerdotes	4.05
6533	salidas	4.05
6534	salio	4.05
6535	satélite	4.05
6536	sostener	4.05
6537	sostuvo	4.05
6538	ss	4.05
6539	sucia	4.05
6540	sustancia	4.05
6541	terribles	4.05
6542	tio	4.05
6543	titulada	4.05
6544	traído	4.05
6545	trigo	4.05
6546	tuits	4.05
6547	tuviste	4.05
6548	uds	4.05
6549	unió	4.05
6550	vanguardia	4.05
6551	velas	4.05
6552	vertical	4.05
6553	west	4.05
6554	will	4.05
6555	afirmar	4.04
6556	agrupación	4.04
6557	ali	4.04
6558	altar	4.04
6559	aporta	4.04
6560	ataca	4.04
6561	atracción	4.04
6562	autobuses	4.04
6563	avanzado	4.04
6564	ayudarte	4.04
6565	bajó	4.04
6566	baloncesto	4.04
6567	billete	4.04
6568	bla	4.04
6569	blue	4.04
6570	bodas	4.04
6571	borracho	4.04
6572	brillantes	4.04
6573	buques	4.04
6574	cagar	4.04
6575	capitalista	4.04
6576	cercanas	4.04
6577	coincidencia	4.04
6578	comenzando	4.04
6579	complicada	4.04
6580	compre	4.04
6581	compro	4.04
6582	compromisos	4.04
6583	concluye	4.04
6584	confía	4.04
6585	conscientes	4.04
6586	construyendo	4.04
6587	continúan	4.04
6588	cotidiana	4.04
6589	creyendo	4.04
6590	cuán	4.04
6591	deciden	4.04
6592	definitivo	4.04
6593	depósitos	4.04
6594	derivados	4.04
6595	desnuda	4.04
6596	destinados	4.04
6597	diarias	4.04
6598	diosa	4.04
6599	diste	4.04
6600	doctorado	4.04
6601	ej	4.04
6602	emisiones	4.04
6603	enseñó	4.04
6604	escriben	4.04
6605	especialidad	4.04
6606	establecida	4.04
6607	estrecha	4.04
6608	estudiado	4.04
6609	estuvimos	4.04
6610	exacta	4.04
6611	explican	4.04
6612	exponer	4.04
6613	expuesto	4.04
6614	extensa	4.04
6615	externo	4.04
6616	extracción	4.04
6617	extrañas	4.04
6618	fallecimiento	4.04
6619	faltas	4.04
6620	fantástico	4.04
6621	fc	4.04
6622	flaco	4.04
6623	foco	4.04
6624	franquicia	4.04
6625	félix	4.04
6626	físicos	4.04
6627	gala	4.04
6628	ganadora	4.04
6629	gobernadores	4.04
6630	gráficos	4.04
6631	guadalupe	4.04
6632	guayaquil	4.04
6633	historiador	4.04
6634	increible	4.04
6635	inocencia	4.04
6636	ironía	4.04
6637	irte	4.04
6638	johnson	4.04
6639	lastima	4.04
6640	latinos	4.04
6641	leal	4.04
6642	licencias	4.04
6643	mascota	4.04
6644	master	4.04
6645	mentales	4.04
6646	mineral	4.04
6647	miraba	4.04
6648	movilización	4.04
6649	nazis	4.04
6650	norteamericana	4.04
6651	not	4.04
6652	ocupan	4.04
6653	ofrecido	4.04
6654	oraciones	4.04
6655	parroquia	4.04
6656	pe	4.04
6657	pelicula	4.04
6658	pepe	4.04
6659	pila	4.04
6660	portero	4.04
6661	positivas	4.04
6662	preocuparse	4.04
6663	pretenden	4.04
6664	prisionero	4.04
6665	párrafo	4.04
6666	recomendación	4.04
6667	reflexionar	4.04
6668	relativo	4.04
6669	religiones	4.04
6670	residuos	4.04
6671	responden	4.04
6672	restantes	4.04
6673	samuel	4.04
6674	sostenible	4.04
6675	sucediendo	4.04
6676	sugerencias	4.04
6677	sustitución	4.04
6678	taza	4.04
6679	tributo	4.04
6680	turístico	4.04
6681	unen	4.04
6682	uruguayo	4.04
6683	vegas	4.04
6684	vencido	4.04
6685	verán	4.04
6686	visa	4.04
6687	acordar	4.03
6688	acudir	4.03
6689	agricultores	4.03
6690	air	4.03
6691	almirante	4.03
6692	analiza	4.03
6693	bailando	4.03
6694	bando	4.03
6695	batman	4.03
6696	boludo	4.03
6697	bonitas	4.03
6698	botellas	4.03
6699	catalana	4.03
6700	cielos	4.03
6701	comparto	4.03
6702	complejidad	4.03
6703	comunismo	4.03
6704	continuamente	4.03
6705	cosecha	4.03
6706	credibilidad	4.03
6707	cualidades	4.03
6708	decoración	4.03
6709	delantero	4.03
6710	denominación	4.03
6711	densidad	4.03
6712	diariamente	4.03
6713	directos	4.03
6714	donación	4.03
6715	edades	4.03
6716	ejecutiva	4.03
6717	elizabeth	4.03
6718	empiezo	4.03
6719	enamorada	4.03
6720	entienda	4.03
6721	estúpida	4.03
6722	exigencias	4.03
6723	formó	4.03
6724	funcional	4.03
6725	gafas	4.03
6726	generado	4.03
6727	geográfica	4.03
6728	gota	4.03
6729	guerreros	4.03
6730	hinchas	4.03
6731	incluidas	4.03
6732	indicó	4.03
6733	infantiles	4.03
6734	involucrado	4.03
6735	jefa	4.03
6736	jonathan	4.03
6737	line	4.03
6738	marte	4.03
6739	masivo	4.03
6740	mediterráneo	4.03
6741	mentes	4.03
6742	mmm	4.03
6743	márquez	4.03
6744	nacidos	4.03
6745	normativa	4.03
6746	nucleares	4.03
6747	off	4.03
6748	olímpico	4.03
6749	organiza	4.03
6750	partidarios	4.03
6751	pastel	4.03
6752	pastillas	4.03
6753	peligrosos	4.03
6754	piensen	4.03
6755	preguntaba	4.03
6756	presentaciones	4.03
6757	presento	4.03
6758	presiones	4.03
6759	primarias	4.03
6760	procede	4.03
6761	provisional	4.03
6762	radiación	4.03
6763	reconocidos	4.03
6764	republicano	4.03
6765	ricas	4.03
6766	risas	4.03
6767	ritual	4.03
6768	secuencia	4.03
6769	seguí	4.03
6770	semanal	4.03
6771	sentarse	4.03
6772	sientas	4.03
6773	sir	4.03
6774	solicitó	4.03
6775	sorteo	4.03
6776	sumar	4.03
6777	tecnológica	4.03
6778	temática	4.03
6779	tomarse	4.03
6780	trámite	4.03
6781	unica	4.03
6782	usaba	4.03
6783	usamos	4.03
6784	valientes	4.03
6785	valorar	4.03
6786	verdades	4.03
6787	verme	4.03
6788	viajeros	4.03
6789	violentos	4.03
6790	volvería	4.03
6791	vínculos	4.03
6792	white	4.03
6793	zamora	4.03
6794	abandonó	4.02
6795	abiertamente	4.02
6796	abordar	4.02
6797	ac	4.02
6798	accesible	4.02
6799	acompañada	4.02
6800	acontecimiento	4.02
6801	acusa	4.02
6802	adoptado	4.02
6803	ajena	4.02
6804	ajeno	4.02
6805	allende	4.02
6806	amparo	4.02
6807	américas	4.02
6808	animación	4.02
6809	animo	4.02
6810	asegurarse	4.02
6811	atras	4.02
6812	aumentado	4.02
6813	austria	4.02
6814	automóvil	4.02
6815	auténtica	4.02
6816	ayudante	4.02
6817	barata	4.02
6818	bastantes	4.02
6819	benito	4.02
6820	bernardo	4.02
6821	bibliografía	4.02
6822	bloquear	4.02
6823	bolsillos	4.02
6824	bote	4.02
6825	brindar	4.02
6826	bromas	4.02
6827	bronca	4.02
6828	busque	4.02
6829	cambiaron	4.02
6830	centímetros	4.02
6831	coincide	4.02
6832	cole	4.02
6833	comisario	4.02
6834	consultas	4.02
6835	convivencia	4.02
6836	cv	4.02
6837	defendiendo	4.02
6838	dependen	4.02
6839	deportivos	4.02
6840	der	4.02
6841	detiene	4.02
6842	dijera	4.02
6843	disparar	4.02
6844	divertida	4.02
6845	economista	4.02
6846	económicamente	4.02
6847	ego	4.02
6848	exitoso	4.02
6849	expone	4.02
6850	fanáticos	4.02
6851	fragmentos	4.02
6852	gubernamental	4.02
6853	hueco	4.02
6854	imbécil	4.02
6855	imperial	4.02
6856	incapacidad	4.02
6857	incrementar	4.02
6858	intendente	4.02
6859	irlanda	4.02
6860	italianos	4.02
6861	ix	4.02
6862	joyas	4.02
6863	licenciado	4.02
6864	marcó	4.02
6865	mascotas	4.02
6866	miller	4.02
6867	minera	4.02
6868	monumentos	4.02
6869	mundos	4.02
6870	museos	4.02
6871	narcotráfico	4.02
6872	nene	4.02
6873	nocturno	4.02
6874	ocurren	4.02
6875	ordenar	4.02
6876	orejas	4.02
6877	out	4.02
6878	panel	4.02
6879	perfiles	4.02
6880	permitan	4.02
6881	pesa	4.02
6882	pilotos	4.02
6883	plenamente	4.02
6884	pon	4.02
6885	ponerte	4.02
6886	precedentes	4.02
6887	presentando	4.02
6888	protegido	4.02
6889	provecho	4.02
6890	reconocen	4.02
6891	recortes	4.02
6892	rector	4.02
6893	recuerden	4.02
6894	respiración	4.02
6895	revolucionarios	4.02
6896	romántico	4.02
6897	rubén	4.02
6898	salvajes	4.02
6899	seno	4.02
6900	separa	4.02
6901	suelta	4.02
6902	superado	4.02
6903	supervisión	4.02
6904	suponer	4.02
6905	tirado	4.02
6906	tripulación	4.02
6907	usd	4.02
6908	vegetales	4.02
6909	vienes	4.02
6910	violaciones	4.02
6911	visitó	4.02
6912	voluntario	4.02
6913	wilson	4.02
6914	álvaro	4.02
6915	abc	4.01
6916	adquirido	4.01
6917	afectadas	4.01
6918	agregado	4.01
6919	alla	4.01
6920	amazon	4.01
6921	anciano	4.01
6922	asilo	4.01
6923	atencion	4.01
6924	aumentan	4.01
6925	belgrano	4.01
6926	biología	4.01
6927	bolso	4.01
6928	bélgica	4.01
6929	cadáveres	4.01
6930	candidata	4.01
6931	capitulo	4.01
6932	centra	4.01
6933	compensación	4.01
6934	competición	4.01
6935	concejo	4.01
6936	consiguiente	4.01
6937	construye	4.01
6938	contactar	4.01
6939	contamos	4.01
6940	contemporáneo	4.01
6941	contenta	4.01
6942	contratación	4.01
6943	controlado	4.01
6944	demostración	4.01
6945	demócrata	4.01
6946	denominada	4.01
6947	desarrolló	4.01
6948	descendientes	4.01
6949	desconocida	4.01
6950	describió	4.01
6951	diplomático	4.01
6952	directorio	4.01
6953	dirigidos	4.01
6954	disfrutando	4.01
6955	efectivos	4.01
6956	elaborado	4.01
6957	energías	4.01
6958	escasa	4.01
6959	establecidas	4.01
6960	estuvieran	4.01
6961	excepcional	4.01
6962	excepciones	4.01
6963	exhibición	4.01
6964	experimentado	4.01
6965	faltar	4.01
6966	fauna	4.01
6967	flash	4.01
6968	funda	4.01
6969	helicóptero	4.01
6970	heredero	4.01
6971	inicios	4.01
6972	intervenciones	4.01
6973	iván	4.01
6974	lidiar	4.01
6975	llevada	4.01
6976	maneja	4.01
6977	milagros	4.01
6978	miserable	4.01
6979	modernas	4.01
6980	montaje	4.01
6981	muero	4.01
6982	nerviosa	4.01
6983	normalidad	4.01
6984	ocupados	4.01
6985	omar	4.01
6986	orgullosos	4.01
6987	parámetros	4.01
6988	pasadas	4.01
6989	piratas	4.01
6990	planeado	4.01
6991	pr	4.01
6992	practica	4.01
6993	prioridades	4.01
6994	procedente	4.01
6995	prometió	4.01
6996	pájaros	4.01
6997	queréis	4.01
6998	racista	4.01
6999	rancho	4.01
7000	rechazó	4.01
7001	reforzar	4.01
7002	requisito	4.01
7003	resistir	4.01
7004	respectivos	4.01
7005	reunirse	4.01
7006	revolucionaria	4.01
7007	rivales	4.01
7008	rodilla	4.01
7009	sagrada	4.01
7010	saint	4.01
7011	salinas	4.01
7012	salva	4.01
7013	satisfecho	4.01
7014	separar	4.01
7015	seremos	4.01
7016	sexualidad	4.01
7017	socorro	4.01
7018	sofía	4.01
7019	tanques	4.01
7020	trabajadora	4.01
7021	tranquilos	4.01
7022	tropical	4.01
7023	ultra	4.01
7024	unam	4.01
7025	utilizadas	4.01
7026	vacas	4.01
7027	vacía	4.01
7028	variedades	4.01
7029	varones	4.01
7030	vendrá	4.01
7031	vestir	4.01
7032	vocación	4.01
7033	volando	4.01
7034	vázquez	4.01
7035	acompañar	4.00
7036	aliado	4.00
7037	alivio	4.00
7038	almacenamiento	4.00
7039	andrew	4.00
7040	apuestas	4.00
7041	arthur	4.00
7042	artificiales	4.00
7043	atento	4.00
7044	atlántico	4.00
7045	bajando	4.00
7046	baratos	4.00
7047	bares	4.00
7048	bendición	4.00
7049	bruto	4.00
7050	cago	4.00
7051	calientes	4.00
7052	cancelar	4.00
7053	canciller	4.00
7054	cap	4.00
7055	carece	4.00
7056	catalanes	4.00
7057	cayeron	4.00
7058	cañón	4.00
7059	chihuahua	4.00
7060	comedor	4.00
7061	compara	4.00
7062	comun	4.00
7063	concretamente	4.00
7064	configuración	4.00
7065	conquistar	4.00
7066	contraseña	4.00
7067	contribuciones	4.00
7068	controversia	4.00
7069	corporaciones	4.00
7070	corrección	4.00
7071	creadores	4.00
7072	criaturas	4.00
7073	crudo	4.00
7074	cuadrado	4.00
7075	cubiertas	4.00
7076	defienden	4.00
7077	demasiados	4.00
7078	descrito	4.00
7079	desear	4.00
7080	desesperación	4.00
7081	designación	4.00
7082	deterioro	4.00
7083	determinadas	4.00
7084	df	4.00
7085	dimos	4.00
7086	diseñador	4.00
7087	disponer	4.00
7088	distinguir	4.00
7089	dividido	4.00
7090	divisiones	4.00
7091	diámetro	4.00
7092	elevada	4.00
7093	em	4.00
7094	emitió	4.00
7095	ente	4.00
7096	entiendes	4.00
7097	entrenar	4.00
7098	escapa	4.00
7099	escaños	4.00
7100	especializado	4.00
7101	estacionamiento	4.00
7102	estatuto	4.00
7103	evidencias	4.00
7104	expulsión	4.00
7105	fina	4.00
7106	finca	4.00
7107	fino	4.00
7108	forestal	4.00
7109	fundadores	4.00
7110	ganamos	4.00
7111	gobernante	4.00
7112	hermosos	4.00
7113	hierba	4.00
7114	homosexual	4.00
7115	homosexuales	4.00
7116	il	4.00
7117	increíbles	4.00
7118	inspector	4.00
7119	intentarlo	4.00
7120	jazz	4.00
7121	joan	4.00
7122	julián	4.00
7123	justificación	4.00
7124	latinoamericano	4.00
7125	latín	4.00
7126	legislativa	4.00
7127	leones	4.00
7128	listado	4.00
7129	lucro	4.00
7130	madurez	4.00
7131	maldonado	4.00
7132	marie	4.00
7133	matado	4.00
7134	medallas	4.00
7135	men	4.00
7136	mencionados	4.00
7137	mera	4.00
7138	monopolio	4.00
7139	multas	4.00
7140	necesite	4.00
7141	noroeste	4.00
7142	noruega	4.00
7143	olas	4.00
7144	operadores	4.00
7145	palestina	4.00
7146	parecían	4.00
7147	pasear	4.00
7148	pases	4.00
7149	peligros	4.00
7150	permitiendo	4.00
7151	pilas	4.00
7152	plantilla	4.00
7153	pondrá	4.00
7154	pregunte	4.00
7155	promete	4.00
7156	provocado	4.00
7157	ranking	4.00
7158	razas	4.00
7159	recaudación	4.00
7160	rechaza	4.00
7161	recordando	4.00
7162	refería	4.00
7163	regularmente	4.00
7164	reportaje	4.00
7165	residente	4.00
7166	respecta	4.00
7167	respeta	4.00
7168	rumor	4.00
7169	rápidos	4.00
7170	samsung	4.00
7171	seguirán	4.00
7172	setenta	4.00
7173	señoras	4.00
7174	sientan	4.00
7175	terminamos	4.00
7176	tonterías	4.00
7177	transportes	4.00
7178	tristes	4.00
7179	trucos	4.00
7180	tuvieran	4.00
7181	túnel	4.00
7182	urbanas	4.00
7183	valentín	4.00
7184	valioso	4.00
7185	valoración	4.00
7186	vinos	4.00
7187	ámbitos	4.00
7188	élite	4.00
7189	activamente	3.99
7190	acuerda	3.99
7191	agradecido	3.99
7192	agradecimiento	3.99
7193	aguante	3.99
7194	aman	3.99
7195	artillería	3.99
7196	asunción	3.99
7197	autorizado	3.99
7198	barras	3.99
7199	bloques	3.99
7200	brasileña	3.99
7201	brillo	3.99
7202	británicos	3.99
7203	bruno	3.99
7204	camina	3.99
7205	canadiense	3.99
7206	cargado	3.99
7207	catalina	3.99
7208	catalunya	3.99
7209	centenario	3.99
7210	christian	3.99
7211	científicas	3.99
7212	claudia	3.99
7213	cobarde	3.99
7214	cobro	3.99
7215	conformidad	3.99
7216	consideraba	3.99
7217	consiguen	3.99
7218	conversión	3.99
7219	corren	3.99
7220	criatura	3.99
7221	cristianismo	3.99
7222	cuadra	3.99
7223	cuanta	3.99
7224	cuerdas	3.99
7225	cuidados	3.99
7226	decidimos	3.99
7227	decís	3.99
7228	dedicados	3.99
7229	dedican	3.99
7230	dedicó	3.99
7231	delegado	3.99
7232	delincuente	3.99
7233	demasiadas	3.99
7234	designado	3.99
7235	despido	3.99
7236	destinada	3.99
7237	dj	3.99
7238	donaciones	3.99
7239	dragón	3.99
7240	editado	3.99
7241	eliminado	3.99
7242	emma	3.99
7243	emplea	3.99
7244	equivocada	3.99
7245	exclusión	3.99
7246	fallas	3.99
7247	fenómenos	3.99
7248	franja	3.99
7249	frio	3.99
7250	físicamente	3.99
7251	hablen	3.99
7252	higiene	3.99
7253	identifica	3.99
7254	ilustración	3.99
7255	importación	3.99
7256	insulto	3.99
7257	interiores	3.99
7258	jason	3.99
7259	jesus	3.99
7260	jugaba	3.99
7261	lejano	3.99
7262	levantamiento	3.99
7263	maestría	3.99
7264	mayormente	3.99
7265	medicinas	3.99
7266	misiles	3.99
7267	muñeca	3.99
7268	máscara	3.99
7269	nacionalistas	3.99
7270	obispos	3.99
7271	obligó	3.99
7272	ordena	3.99
7273	oreja	3.99
7274	pagó	3.99
7275	parlamentario	3.99
7276	perseguir	3.99
7277	perteneciente	3.99
7278	pibes	3.99
7279	pida	3.99
7280	ponerlo	3.99
7281	postre	3.99
7282	potable	3.99
7283	prestaciones	3.99
7284	profundas	3.99
7285	promueve	3.99
7286	ps	3.99
7287	quedaría	3.99
7288	racional	3.99
7289	realizarse	3.99
7290	rechazar	3.99
7291	representado	3.99
7292	rescatar	3.99
7293	revelación	3.99
7294	revisa	3.99
7295	romana	3.99
7296	rose	3.99
7297	secundarios	3.99
7298	segmento	3.99
7299	seguiremos	3.99
7300	sencillamente	3.99
7301	señalan	3.99
7302	sillas	3.99
7303	singular	3.99
7304	suelos	3.99
7305	tejidos	3.99
7306	terminé	3.99
7307	tradicionalmente	3.99
7308	traigo	3.99
7309	trasera	3.99
7310	turco	3.99
7311	unesco	3.99
7312	university	3.99
7313	vaticano	3.99
7314	vendedores	3.99
7315	vendió	3.99
7316	veneno	3.99
7317	vivían	3.99
7318	what	3.99
7319	xii	3.99
7320	xiii	3.99
7321	abraham	3.98
7322	aceptable	3.98
7323	admiración	3.98
7324	afectada	3.98
7325	afueras	3.98
7326	almacén	3.98
7327	ancha	3.98
7328	anunciar	3.98
7329	argentinas	3.98
7330	arranca	3.98
7331	arrestado	3.98
7332	atacó	3.98
7333	atrae	3.98
7334	auxilio	3.98
7335	cabildo	3.98
7336	cali	3.98
7337	casino	3.98
7338	casó	3.98
7339	celebran	3.98
7340	checa	3.98
7341	chupa	3.98
7342	colorado	3.98
7343	comprometido	3.98
7344	concreta	3.98
7345	condenados	3.98
7346	conecta	3.98
7347	confederación	3.98
7348	consuelo	3.98
7349	cordero	3.98
7350	curar	3.98
7351	dados	3.98
7352	decia	3.98
7353	dependiente	3.98
7354	desafortunadamente	3.98
7355	desarrollan	3.98
7356	determina	3.98
7357	dirigidas	3.98
7358	durar	3.98
7359	emitido	3.98
7360	encarga	3.98
7361	encargada	3.98
7362	energética	3.98
7363	enterado	3.98
7364	enviados	3.98
7365	escasos	3.98
7366	esclavo	3.98
7367	escritas	3.98
7368	escuchan	3.98
7369	excusas	3.98
7370	exposiciones	3.98
7371	express	3.98
7372	fachada	3.98
7373	farmacia	3.98
7374	fianza	3.98
7375	fm	3.98
7376	frenar	3.98
7377	fundó	3.98
7378	gays	3.98
7379	generó	3.98
7380	griega	3.98
7381	grita	3.98
7382	hd	3.98
7383	importaciones	3.98
7384	influencias	3.98
7385	ingredientes	3.98
7386	intentaron	3.98
7387	je	3.98
7388	jersey	3.98
7389	jode	3.98
7390	lecturas	3.98
7391	legítimo	3.98
7392	leopoldo	3.98
7393	levantado	3.98
7394	leve	3.98
7395	magnífico	3.98
7396	maravillas	3.98
7397	marchar	3.98
7398	marino	3.98
7399	michoacán	3.98
7400	miró	3.98
7401	mo	3.98
7402	molestia	3.98
7403	monitor	3.98
7404	more	3.98
7405	músculos	3.98
7406	nací	3.98
7407	negativas	3.98
7408	notables	3.98
7409	obtenidos	3.98
7410	olvidó	3.98
7411	opinion	3.98
7412	oscuras	3.98
7413	oviedo	3.98
7414	paisajes	3.98
7415	pecados	3.98
7416	pertenecer	3.98
7417	peruanos	3.98
7418	pesadilla	3.98
7419	plomo	3.98
7420	podré	3.98
7421	policiales	3.98
7422	postal	3.98
7423	prado	3.98
7424	publicadas	3.98
7425	racing	3.98
7426	recien	3.98
7427	recuerdas	3.98
7428	registrar	3.98
7429	reportes	3.98
7430	reside	3.98
7431	salvación	3.98
7432	solicitado	3.98
7433	suben	3.98
7434	suceso	3.98
7435	surgen	3.98
7436	síntesis	3.98
7437	sólido	3.98
7438	tinta	3.98
7439	tirando	3.98
7440	transformar	3.98
7441	tribus	3.98
7442	usarlo	3.98
7443	vano	3.98
7444	variaciones	3.98
7445	villas	3.98
7446	aceptan	3.97
7447	actúan	3.97
7448	afiliados	3.97
7449	agarrar	3.97
7450	ahorros	3.97
7451	alimentar	3.97
7452	ar	3.97
7453	arabia	3.97
7454	asiático	3.97
7455	auge	3.97
7456	baje	3.97
7457	biografía	3.97
7458	bruselas	3.97
7459	carl	3.97
7460	catorce	3.97
7461	cebolla	3.97
7462	certificados	3.97
7463	citar	3.97
7464	col	3.97
7465	comido	3.97
7466	comunicar	3.97
7467	concretas	3.97
7468	conforman	3.97
7469	constitucionales	3.97
7470	construida	3.97
7471	contabilidad	3.97
7472	contador	3.97
7473	contratado	3.97
7474	convirtieron	3.97
7475	cálculos	3.97
7476	cátedra	3.97
7477	cómoda	3.97
7478	davis	3.97
7479	debut	3.97
7480	decepción	3.97
7481	denunció	3.97
7482	deportistas	3.97
7483	deportivas	3.97
7484	desagradable	3.97
7485	desconocidos	3.97
7486	deseando	3.97
7487	desorden	3.97
7488	desprecio	3.97
7489	dinamarca	3.97
7490	disponibilidad	3.97
7491	dominios	3.97
7492	elaborar	3.97
7493	emocionante	3.97
7494	encontrará	3.97
7495	estrictamente	3.97
7496	evangelio	3.97
7497	explicado	3.97
7498	fases	3.97
7499	fueras	3.97
7500	furia	3.97
7501	gallo	3.97
7502	ganancia	3.97
7503	gastronomía	3.97
7504	genética	3.97
7505	gimnasia	3.97
7506	good	3.97
7507	guión	3.97
7508	habian	3.97
7509	hablé	3.97
7510	históricamente	3.97
7511	honestidad	3.97
7512	humildad	3.97
7513	hígado	3.97
7514	iluminación	3.97
7515	impone	3.97
7516	imprescindible	3.97
7517	indicadores	3.97
7518	indonesia	3.97
7519	instalado	3.97
7520	invitó	3.97
7521	involucrados	3.97
7522	jerusalén	3.97
7523	jr	3.97
7524	juramento	3.97
7525	kirchner	3.97
7526	legisladores	3.97
7527	leon	3.97
7528	libertadores	3.97
7529	liceo	3.97
7530	lopez	3.97
7531	mandado	3.97
7532	manifestantes	3.97
7533	mantenga	3.97
7534	marcador	3.97
7535	marx	3.97
7536	matt	3.97
7537	mecánico	3.97
7538	memes	3.97
7539	mineros	3.97
7540	miradas	3.97
7541	mortales	3.97
7542	nasa	3.97
7543	noreste	3.97
7544	noventa	3.97
